raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
"SPECI KINL 280145Z AUTO 34013G25KT 9SM -RA OVC010 03/02 A2967 RMK AO2 P0005 T00280017",KINL,2026-04-28T01:45:00.000Z,48.5594,-93.3955,2.8,1.7,340,13,25,9,29.67,,,TRUE,TRUE,,,,,,-RA,OVC,1000,,,,,,,MVFR,,,,,,0.05,,,,,,SPECI,353
"SPECI KRKP 280145Z AUTO 13012G20KT 6SM BR OVC009 26/24 A2983 RMK AO2 T02610244",KRKP,2026-04-28T01:45:00.000Z,28.0837,-97.0467,26.1,24.4,130,12,20,6,29.83,,,TRUE,TRUE,,,,,,BR,OVC,900,,,,,,,IFR,,,,,,,,,,,,SPECI,8
"SPECI KSTC 280145Z 32016G25KT 10SM BKN014 OVC020 07/05 A2963 RMK AO2 RAE43 P0002 T00670050 $",KSTC,2026-04-28T01:45:00.000Z,45.5442,-94.0516,6.7,5,320,16,25,10+,29.63,,,,TRUE,TRUE,,,,,,BKN,1400,OVC,2000,,,,,MVFR,,,,,,0.02,,,,,,SPECI,302
"METAR KWDG 280145Z 36007KT 10SM CLR 18/12 A2983 RMK LAST",KWDG,2026-04-28T01:45:00.000Z,36.3781,-97.7888,18,12,360,7,,10+,29.83,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,352
"METAR PAKU 280145Z 08019KT 6SM R06/P6000FT OVC003 M06/M07 A2996",PAKU,2026-04-28T01:45:00.000Z,70.3310,-149.6130,-6,-7,80,19,,6,29.96,,,,,,,,,,,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,23
"METAR KJVL 280145Z 19010KT 10SM -RA SCT100 SCT120 18/16 A2953",KJVL,2026-04-28T01:45:00.000Z,42.6213,-89.0419,18,16,190,10,,10+,29.53,,,,,,,,,,-RA,SCT,10000,SCT,12000,,,,,VFR,,,,,,,,,,,,METAR,244
"METAR KUES 280145Z 20007KT 10SM SCT030 SCT034 BKN090 18/15 A2956",KUES,2026-04-28T01:45:00.000Z,43.0425,-88.2465,18,15,200,7,,10+,29.56,,,,,,,,,,,SCT,3000,SCT,3400,BKN,9000,,,VFR,,,,,,,,,,,,METAR,273
"METAR CWPF 280145Z AUTO 20013KT 13/07 RMK AO1 PK WND 20017/0145 SLP165 T01260074 55000",CWPF,2026-04-28T01:45:00.000Z,48.4320,-123.4390,12.6,7.4,200,13,,,,1016.5,,TRUE,TRUE,,,,,,,,,,,,,,,null,,,,,,,,,,,,METAR,5
"METAR KOUN 280145Z 01010KT 10SM CLR 22/14 A2980",KOUN,2026-04-28T01:45:00.000Z,35.2436,-97.4713,22,14,10,10,,10+,29.80,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,359
"METAR KESN 280145Z 12004KT 10SM CLR 12/02 A3027",KESN,2026-04-28T01:45:00.000Z,38.8040,-76.0690,12,2,120,4,,10+,30.27,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,14
"METAR KANE 280145Z 31012G16KT 10SM -RA OVC015 09/09 A2958",KANE,2026-04-28T01:45:00.000Z,45.1426,-93.2127,9,9,310,12,16,10+,29.58,,,,,,,,,,-RA,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,276
"METAR KMTN 280145Z 16013G17KT 10SM CLR 15/04 A3027 RMK LAST",KMTN,2026-04-28T01:45:00.000Z,39.3214,-76.4065,15,4,160,13,17,10+,30.27,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,2
"METAR PALP 280145Z 07016KT 7SM OVC004 M06/M07 A2996",PALP,2026-04-28T01:45:00.000Z,70.3480,-150.9280,-6,-7,70,16,,7,29.96,,,,,,,,,,,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,4
"SPECI KBLU 280145Z AUTO 33003KT 5SM -RA BR SCT022 BKN030 OVC036 04/02 A3006 RMK AO2 RAE03B21UPB03E21 P0005 T00390022",KBLU,2026-04-28T01:45:00.000Z,39.2762,-120.7093,3.9,2.2,330,3,,5,30.06,,,TRUE,TRUE,,,,,,-RA BR,SCT,2200,BKN,3000,OVC,3600,,,MVFR,,,,,,0.05,,,,,,SPECI,1605
"SPECI PASD 280145Z 18018G25KT 10SM FEW020 SCT028 BKN048 04/02 A2956 RMK AO2 PK WND 18027/0134 RAB33E45 PNO $",PASD,2026-04-28T01:45:00.000Z,55.3180,-160.5250,4,2,180,18,25,10+,29.56,,,,TRUE,TRUE,,,,,,FEW,2000,SCT,2800,BKN,4800,,,VFR,,,,,,,,,,,,SPECI,6
"SPECI KNWL 280145Z AUTO 8SM SCT008 OVC013 26/24 A2983 RMK AO2 T02610244 $ ",KNWL,2026-04-28T01:45:00.000Z,27.6312,-97.3098,26.1,24.4,,,,8,29.83,,,TRUE,TRUE,TRUE,,,,,,SCT,800,OVC,1300,,,,,MVFR,,,,,,,,,,,,SPECI,8
"METAR KBJC 280145Z 04010KT 10SM -RA OVC041 09/02 A2995",KBJC,2026-04-28T01:45:00.000Z,39.9008,-105.1042,9,2,40,10,,10+,29.95,,,,,,,,,,-RA,OVC,4100,,,,,,,VFR,,,,,,,,,,,,METAR,1694
"METAR KSWF 280145Z VRB06KT 10SM SKC 15/04 A3022",KSWF,2026-04-28T01:45:00.000Z,41.5045,-74.0999,15,4,0,6,,10+,30.22,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,139
"METAR LMML 280145Z VRB02KT CAVOK 15/13 Q1016 NOSIG",LMML,2026-04-28T01:45:00.000Z,35.8580,14.4770,15,13,0,2,,6+,30.00,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,78
"SPECI PASO 280144Z AUTO 19006KT -RA FEW018 SCT023 OVC030 04/03 A2970 RMK AO2 P0003 T00390033 TSNO $",PASO,2026-04-28T01:44:00.000Z,59.4430,-151.7020,3.9,3.3,190,6,,,29.70,,,TRUE,TRUE,TRUE,,TRUE,,,-RA,FEW,1800,SCT,2300,OVC,3000,,,null,,,,,,0.03,,,,,,SPECI,20
"SPECI KSDB 280144Z AUTO 32011KT 10SM SCT024 07/01 A3001 RMK AO2 T00720011 ",KSDB,2026-04-28T01:44:00.000Z,34.7433,-118.7252,7.2,1.1,320,11,,10+,30.01,,,TRUE,TRUE,,,,,,,SCT,2400,,,,,,,VFR,,,,,,,,,,,,SPECI,1377
"SPECI USCM 280144Z 17010MPS 9999 BKN040CB 09/03 Q1012 R18/090060 TEMPO 15016MPS RMK QFE722",USCM,2026-04-28T01:44:00.000Z,53.3930,58.7560,9,3,170,19,,6+,29.88,,,,,,,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,SPECI,425
"SPECI KAIZ 280144Z AUTO VRB06KT 10SM BKN003 BKN027 OVC037 21/17 A2978 RMK AO2 $",KAIZ,2026-04-28T01:44:00.000Z,38.1005,-92.5475,21,17,0,6,,10+,29.78,,,TRUE,TRUE,TRUE,,,,,,BKN,300,BKN,2700,OVC,3700,,,LIFR,,,,,,,,,,,,SPECI,263
"SPECI KCMI 280144Z 19011KT 10SM FEW070 SCT090 BKN120 15/14 A2966 RMK AO2 LTG DSNT NE-S RAE24 TSE06 P0005 T01500144",KCMI,2026-04-28T01:44:00.000Z,40.0324,-88.2755,15,14.4,190,11,,10+,29.66,,,,TRUE,,,,,,,FEW,7000,SCT,9000,BKN,12000,,,VFR,,,,,,0.05,,,,,,SPECI,227
"SPECI KASX 280143Z AUTO 25009KT 10SM BKN010 BKN018 OVC075 07/07 A2944 RMK AO2 CIG 005V012 T00720067 PWINO",KASX,2026-04-28T01:43:00.000Z,46.5468,-90.9184,7.2,6.7,250,9,,10+,29.44,,,TRUE,TRUE,,,,,TRUE,,BKN,1000,BKN,1800,OVC,7500,,,MVFR,,,,,,,,,,,,SPECI,249
"SPECI KMTO 280143Z AUTO 16012G20KT 3SM -TSRA BR FEW009 BKN021 OVC085 16/15 A2970 RMK AO2 PK WND 29036/0120 LTG DSNT ALQDS RAB10 TSB16 P0090 T01610150",KMTO,2026-04-28T01:43:00.000Z,39.4744,-88.2724,16.1,15,160,12,20,3,29.70,,,TRUE,TRUE,,,,,,-TSRA BR,FEW,900,BKN,2100,OVC,8500,,,MVFR,,,,,,0.9,,,,,,SPECI,216
"SPECI KCAG 280143Z AUTO 06003KT 10SM OVC017 04/02 A2993 RMK AO2 T00440022",KCAG,2026-04-28T01:43:00.000Z,40.4930,-107.5240,4.4,2.2,60,3,,10+,29.93,,,TRUE,TRUE,,,,,,,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,SPECI,1888
"SPECI PAQT 280142Z AUTO 06018KT 5SM HZ OVC010 M04/M07 A2997 RMK AO2 UPE0054B17E28 CIG 008V013 P0000 T10441072 TSNO $",PAQT,2026-04-28T01:42:00.000Z,70.2130,-150.9940,-4.4,-7.2,60,18,,5,29.97,,,TRUE,TRUE,TRUE,,TRUE,,,HZ,OVC,1000,,,,,,,MVFR,,,,,,0.005,,,,,,SPECI,11
"SPECI KHAO 280142Z AUTO 10010G19KT 5SM VCTS +RA BR FEW060 BKN075 OVC090 17/16 A2991 RMK AO2 LTG DSNT ALQDS TSE08 PRESFR P0018 T01670156",KHAO,2026-04-28T01:42:00.000Z,39.3612,-84.5206,16.7,15.6,100,10,19,5,29.91,,,TRUE,TRUE,,,,,,VCTS +RA BR,FEW,6000,BKN,7500,OVC,9000,,,MVFR,,,,,,0.18,,,,,,SPECI,185
"SPECI PASC 280142Z 08017KT 2SM BR SCT004 OVC013 M06/M07 A2995 RMK AO2 VIS 1V3 T10611067 $",PASC,2026-04-28T01:42:00.000Z,70.1910,-148.4800,-6.1,-6.7,80,17,,2,29.95,,,,TRUE,TRUE,,,,,BR,SCT,400,OVC,1300,,,,,IFR,,,,,,,,,,,,SPECI,17
"METAR KOXD 280142Z AUTO 12016KT 10SM -VCTSRA SCT060 BKN090 OVC110 16/15 A2983 RMK AO2",KOXD,2026-04-28T01:42:00.000Z,39.5047,-84.7838,16,15,120,16,,10+,29.83,,,TRUE,TRUE,,,,,,VCTS -RA,SCT,6000,BKN,9000,OVC,11000,,,VFR,,,,,,,,,,,,METAR,317
"SPECI KMLP 280142Z AUTO 00000KT 3/4SM -SN BR BKN003 OVC013 M01/M02 A2991 RMK AO2 SNB01E15B20 P0002 T10061017 $",KMLP,2026-04-28T01:42:00.000Z,47.4548,-115.6711,-0.6,-1.7,0,0,,0.75,29.91,,,TRUE,TRUE,TRUE,,,,,-SN BR,BKN,300,OVC,1300,,,,,LIFR,,,,,,0.02,,,,,,SPECI,1837
"SPECI KBMG 280142Z AUTO 14013G22KT 10SM BKN009 BKN027 OVC100 17/16 A2977 RMK AO2 LTG DSNT E-S RAB10E27 CIG 005V011 TS VC S MOV E P0000 T01720161",KBMG,2026-04-28T01:42:00.000Z,39.1431,-86.6168,17.2,16.1,140,13,22,10+,29.77,,,TRUE,TRUE,,,,,,,BKN,900,BKN,2700,OVC,10000,,,IFR,,,,,,0.005,,,,,,SPECI,254
"SPECI GMMN 280142Z 25015KT 8000 SCT020TCU FEW026CB SCT100 16/14 Q1009 NOSIG",GMMN,2026-04-28T01:42:00.000Z,33.3670,-7.5900,16,14,250,15,,4.97,29.79,,,,,,TRUE,,,,,SCT,2000,FEW,2600,SCT,10000,,,MVFR,,,,,,,,,,,,SPECI,196
"SPECI KJAC 280141Z 09003KT 3SM -SN BR SCT012 BKN019 OVC055 01/M01 A2991 RMK AO2 RAB07E16SNB16 P0000",KJAC,2026-04-28T01:41:00.000Z,43.6129,-110.7366,1,-1,90,3,,3,29.91,,,,TRUE,,,,,,-SN BR,SCT,1200,BKN,1900,OVC,5500,,,MVFR,,,,,,0.005,,,,,,SPECI,1967
"SPECI KOFK 280141Z AUTO 32016G28KT 10SM OVC013 06/04 A2992 RMK AO2 PK WND 31033/0116 T00610039",KOFK,2026-04-28T01:41:00.000Z,41.9799,-97.4335,6.1,3.9,320,16,28,10+,29.92,,,TRUE,TRUE,,,,,,,OVC,1300,,,,,,,MVFR,,,,,,,,,,,,SPECI,476
"SPECI KSDF 280141Z 09013G22KT 10SM -RA FEW008 BKN075 OVC090 18/17 A2985 RMK AO2 PK WND 35028/0057 WSHFT 0053 TSE41 OCNL LTGIC DSNT NE-SE TS MOV NE CB DSNT NE-SE P0066 T01780167",KSDF,2026-04-28T01:41:00.000Z,38.1774,-85.7308,17.8,16.7,90,13,22,10+,29.85,,,,TRUE,,,,,,-RA,FEW,800,BKN,7500,OVC,9000,,,VFR,,,,,,0.66,,,,,,SPECI,146
"METAR KVYS 280141Z AUTO 18012KT 10SM SCT065 SCT075 BKN085 17/16 A2961 RMK AO2",KVYS,2026-04-28T01:41:00.000Z,41.3518,-89.1496,17,16,180,12,,10+,29.61,,,TRUE,TRUE,,,,,,,SCT,6500,SCT,7500,BKN,8500,,,VFR,,,,,,,,,,,,METAR,198
"METAR KTAZ 280141Z AUTO 22006KT 10SM SCT006 SCT110 16/16 A2968 RMK AO2 LTG DSNT NE THRU S P0001",KTAZ,2026-04-28T01:41:00.000Z,39.5350,-89.3294,16,16,220,6,,10+,29.68,,,TRUE,TRUE,,,,,,,SCT,600,SCT,11000,,,,,VFR,,,,,,0.01,,,,,,METAR,188
"METAR KQEN 280140Z AUTO 9999 BKN021 11/03 / RMK A02 TSNO",KQEN,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,11,3,,,,6+,,,,TRUE,TRUE,,,TRUE,,,,BKN,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,9999
"METAR KQFT 280140Z AUTO 18006KT 9999 FEW022 BKN050 14/08 A2990 RMK A02 TSNO",KQFT,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,14,8,180,6,,6+,29.90,,,TRUE,TRUE,,,TRUE,,,,FEW,2200,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,9999
"METAR KQEX 280140Z AUTO 29005G15KT 9999 CLR 18/05 A2983 RMK A02 TSNO",KQEX,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,18,5,290,5,15,6+,29.83,,,TRUE,TRUE,,,TRUE,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,9999
"METAR KQFB 280140Z AUTO 29006G13KT 9999 BKN210 19/07 A2994 RMK A02 TSNO",KQFB,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,19,7,290,6,13,6+,29.94,,,TRUE,TRUE,,,TRUE,,,,BKN,21000,,,,,,,VFR,,,,,,,,,,,,METAR,9999
"METAR KQEV 280140Z AUTO 23007G13KT 0400 FG CLR 15/04 A2993 RMK A02 TSNO",KQEV,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,15,4,230,7,13,0.25,29.93,,,TRUE,TRUE,,,TRUE,,,FG,,,,,,,,,LIFR,,,,,,,,,,,,METAR,9999
"METAR MMLT 280140Z 01008KT 8SM FEW120 OVC200 25/16 A2989 RMK 8/037 HZY",MMLT,2026-04-28T01:40:00.000Z,25.9930,-111.3500,25,16,10,8,,8,29.89,,,,,,,,,,,FEW,12000,OVC,20000,,,,,VFR,,,,,,,,,,,,METAR,4
"SPECI KBPK 280140Z AUTO VRB05KT 4SM TS HZ SCT034 BKN047 OVC085 21/17 A2974 RMK AO2 LTG DSNT NE AND E TSB21 T02110172 PWINO",KBPK,2026-04-28T01:40:00.000Z,36.3706,-92.4719,21.1,17.2,0,5,,4,29.74,,,TRUE,TRUE,,,,,TRUE,TS HZ,SCT,3400,BKN,4700,OVC,8500,,,MVFR,,,,,,,,,,,,SPECI,279
"METAR KQFX 280140Z AUTO 9999 SCT042 14/07 A2992 RMK A02 TSNO",KQFX,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,14,7,,,,6+,29.92,,,TRUE,TRUE,,,TRUE,,,,SCT,4200,,,,,,,VFR,,,,,,,,,,,,METAR,9999
"METAR KBQX 280140Z AUTO 00000KT 5SM BR 25/25 A2992 RMK A01",KBQX,2026-04-28T01:40:00.000Z,28.3140,-95.6200,25,25,0,0,,5,29.92,,,TRUE,TRUE,,,,,,BR,,,,,,,,,MVFR,,,,,,,,,,,,METAR,34
"METAR KQEP 280140Z AUTO 26005G10KT 9999 SCT017 BKN048 13/08 A2995 RMK A02 TSNO",KQEP,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,13,8,260,5,10,6+,29.95,,,TRUE,TRUE,,,TRUE,,,,SCT,1700,BKN,4800,,,,,VFR,,,,,,,,,,,,METAR,9999
"METAR KTKC 280140Z AUTO 32021G36KT 10SM OVC012 06/05 A2977 RMK AO2",KTKC,2026-04-28T01:40:00.000Z,44.2500,-95.6120,6,5,320,21,36,10+,29.77,,,TRUE,TRUE,,,,,,,OVC,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,408
"METAR KQEQ 280140Z AUTO 33005G12KT 9999 BKN026 14/08 A2996 RMK A02 TSNO",KQEQ,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,14,8,330,5,12,6+,29.96,,,TRUE,TRUE,,,TRUE,,,,BKN,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,9999
"METAR KQFV 280140Z AUTO 22004KT 9999 FEW030 FEW036 BKN060 13/07 A2991 RMK A02 TSNO",KQFV,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,13,7,220,4,,6+,29.91,,,TRUE,TRUE,,,TRUE,,,,FEW,3000,FEW,3600,BKN,6000,,,VFR,,,,,,,,,,,,METAR,9999
"METAR KLUG 280140Z AUTO 18014G21KT 10SM BKN042 BKN048 OVC070 25/17 A2992 RMK A01",KLUG,2026-04-28T01:40:00.000Z,35.5082,-86.8055,25,17,180,14,21,10+,29.92,,,TRUE,TRUE,,,,,,,BKN,4200,BKN,4800,OVC,7000,,,VFR,,,,,,,,,,,,METAR,218
"SPECI EGVA 280140Z 03008KT 9999 BKN016 09/07 A3025 RMK AO2A SLP247 RVRNO $",EGVA,2026-04-28T01:40:00.000Z,51.6820,-1.7900,9,7,30,8,,6+,30.25,1024.7,,,TRUE,TRUE,,,,,,BKN,1600,,,,,,,MVFR,,,,,,,,,,,,SPECI,84
"METAR KJSL 280140Z AUTO 14014G20KT 10SM FEW015 A2995 RMK A01",KJSL,2026-04-28T01:40:00.000Z,26.2367,-91.2567,,,140,14,20,10+,29.95,,,TRUE,TRUE,,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,45
"METAR KQEW 280140Z AUTO 22006G11KT 9999 // FEW037 16/05 A2990 RMK A02 TSNO",KQEW,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,16,5,220,6,11,6+,29.90,,,TRUE,TRUE,,,TRUE,,,,FEW,3700,,,,,,,VFR,,,,,,,,,,,,METAR,9999
"METAR KMZM 280140Z AUTO 12014KT 6SM HZ CLR 25/21 A3002 RMK A01",KMZM,2026-04-28T01:40:00.000Z,26.9608,-89.0303,25,21,120,14,,6,30.02,,,TRUE,TRUE,,,,,,HZ,,,,,,,,,VFR,,,,,,,,,,,,METAR,40
"METAR KQFU 280140Z AUTO 24003KT 9999 BKN021 15/07 A2995 RMK A02 TSNO",KQFU,2026-04-28T01:40:00.000Z,-99.9900,-99.9900,15,7,240,3,,6+,29.95,,,TRUE,TRUE,,,TRUE,,,,BKN,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,9999
"SPECI CYPL 280140Z AUTO 03011G17KT 010V070 3SM -SN OVC005 00/00 A2981 RMK SLP117",CYPL,2026-04-28T01:40:00.000Z,51.4490,-90.2180,0,0,30,11,17,3,29.81,1011.7,,TRUE,,,,,,,-SN,OVC,500,,,,,,,IFR,,,,,,,,,,,,SPECI,390
"METAR KOYE 280140Z AUTO 09020KT 5SM HZ BKN014 25/22 A2998 RMK A01",KOYE,2026-04-28T01:40:00.000Z,28.8669,-90.4911,25,22,90,20,,5,29.98,,,TRUE,TRUE,,,,,,HZ,BKN,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,30
"METAR KVAF 280140Z 12020KT 1 1/2SM BR CLR 26/25 A2987 RMK A01 WINDS UN-RELIABLE 350 TO 45 DEGREES",KVAF,2026-04-28T01:40:00.000Z,27.3536,-94.6253,26,25,120,20,,1.5,29.87,,,,TRUE,,,,,,BR,,,,,,,,,IFR,,,,,,,,,,,,METAR,38
"SPECI KMIE 280140Z 15021G40KT 10SM SCT110 18/12 A2969 RMK AO2 PK WND 16041/0128 RAB0056E26 P0001 T01830122",KMIE,2026-04-28T01:40:00.000Z,40.2345,-85.3936,18.3,12.2,150,21,40,10+,29.69,,,,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,0.01,,,,,,SPECI,286
"SPECI KCYS 280140Z 03003KT 5SM -SN BR SCT006 BKN036 OVC048 01/00 A2996 RMK AO2 RAE14SNB14 P0006 T00060000",KCYS,2026-04-28T01:40:00.000Z,41.1579,-104.8081,0.6,0,30,3,,5,29.96,,,,TRUE,,,,,,-SN BR,SCT,600,BKN,3600,OVC,4800,,,MVFR,,,,,,0.06,,,,,,SPECI,1868
"METAR PKWA 280140Z AUTO 10011KT 10SM -DZ SCT013 A2983 RMK AO2",PKWA,2026-04-28T01:40:00.000Z,8.7200,167.7240,,,100,11,,10+,29.83,,,TRUE,TRUE,,,,,,-DZ,SCT,1300,,,,,,,VFR,,,,,,,,,,,,METAR,6
"SPECI KRYM 280139Z AUTO 33016KT 10SM OVC018 06/04 A2963 RMK AO2 DZB0055E04 OVC V BKN SLP045 $",KRYM,2026-04-28T01:39:00.000Z,46.0878,-94.3530,6,4,330,16,,10+,29.63,1004.5,,TRUE,TRUE,TRUE,,,,,,OVC,1800,,,,,,,MVFR,,,,,,,,,,,,SPECI,344
"SPECI KMDW 280139Z 12018G31KT 9SM -TSRA FEW017 BKN050CB OVC100 17/15 A2948 RMK AO2 PK WND 13031/0132 WSHFT 0119 TSB01 PRESFR FRQ LTGICCG NE TS NE MOV NE P0015 T01670150",KMDW,2026-04-28T01:39:00.000Z,41.7841,-87.7552,16.7,15,120,18,31,9,29.48,,,,TRUE,,,,,,-TSRA,FEW,1700,BKN,5000,OVC,10000,,,VFR,,,,,,0.15,,,,,,SPECI,186
"METAR KC99 280138Z AUTO 18008KT M1/4SM OVC002 M03/M03 A3002 RMK AO2 LTG DSNT W",KC99,2026-04-28T01:38:00.000Z,39.8690,-105.5534,-3,-3,180,8,,0.25,30.02,,,TRUE,TRUE,,,,,,,OVC,200,,,,,,,LIFR,,,,,,,,,,,,METAR,3334
"SPECI KFEW 280138Z 01003KT 10SM -RA SCT006 BKN012 BKN024 OVC130 02/01 A2996 RMK AO2A LTG DSNT S SNE0055RAB0055E0056PLB0056E10SNB10E31PLB31E38RAB38 CIG 012V021 SLP161 $",KFEW,2026-04-28T01:38:00.000Z,41.1410,-104.8690,2,1,10,3,,10+,29.96,1016.1,,,TRUE,TRUE,,,,,-RA,SCT,600,BKN,1200,BKN,2400,OVC,13000,MVFR,,,,,,,,,,,,SPECI,1877
"SPECI PAOT 280138Z 08007KT 10SM OVC029 04/01 A2966 RMK AO2 T00390006",PAOT,2026-04-28T01:38:00.000Z,66.8860,-162.6070,3.9,0.6,80,7,,10+,29.66,,,,TRUE,,,,,,,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,SPECI,3
"SPECI KOVS 280138Z AUTO 27013G23KT 10SM BKN027 BKN033 OVC046 18/13 A2953 RMK AO2 T01780133",KOVS,2026-04-28T01:38:00.000Z,43.1561,-90.6775,17.8,13.3,270,13,23,10+,29.53,,,TRUE,TRUE,,,,,,,BKN,2700,BKN,3300,OVC,4600,,,MVFR,,,,,,,,,,,,SPECI,205
"SPECI CYQT 280138Z 07015G23KT 3SM -SHRA BR BKN004 OVC020 05/05 A2950 RMK SC6SC2 VIS VRB 2-4 CVCTV CLD EMBD SLP000",CYQT,2026-04-28T01:38:00.000Z,48.3740,-89.3300,5,5,70,15,23,3,29.50,1000,,,,,,,,,-SHRA BR,BKN,400,OVC,2000,,,,,LIFR,,,,,,,,,,,,SPECI,197
"SPECI KDFW 280138Z 16009KT 10SM FEW045 SCT100 BKN250 28/22 A2977 RMK AO2 TSE33 OCNL LTGIC DSNT E TS MOVD E CB DSNT E MOV E TCU DSNT N-NE T02830222",KDFW,2026-04-28T01:38:00.000Z,32.8974,-97.0220,28.3,22.2,160,9,,10+,29.77,,,,TRUE,,,,,,,FEW,4500,SCT,10000,BKN,25000,,,VFR,,,,,,,,,,,,SPECI,168
"SPECI KFAM 280138Z AUTO 26009G31KT 2 1/2SM +TSRA BR SCT010 BKN023 BKN042 18/16 A2978 RMK AO2 PK WND 24031/0134 LTG DSNT W-NE TSB13E31B37RAB11 P0032 $",KFAM,2026-04-28T01:38:00.000Z,37.7631,-90.4292,18,16,260,9,31,2.5,29.78,,,TRUE,TRUE,TRUE,,,,,+TSRA BR,SCT,1000,BKN,2300,BKN,4200,,,IFR,,,,,,0.32,,,,,,SPECI,276
"SPECI KMRY 280137Z 28007KT 10SM BKN025 14/07 A3008 RMK AO2 T01440072",KMRY,2026-04-28T01:37:00.000Z,36.5904,-121.8488,14.4,7.2,280,7,,10+,30.08,,,,TRUE,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,SPECI,51
"SPECI KMIC 280137Z 32015G28KT 10SM -RA OVC013 08/07 A2958 RMK AO2 PK WND 30028/0133 P0001 T00780067",KMIC,2026-04-28T01:37:00.000Z,45.0623,-93.3511,7.8,6.7,320,15,28,10+,29.58,,,,TRUE,,,,,,-RA,OVC,1300,,,,,,,MVFR,,,,,,0.01,,,,,,SPECI,263
"SPECI KMLB 280137Z 04011KT 10SM SCT026 SCT032 24/18 A3008 RMK AO2 T02390183",KMLB,2026-04-28T01:37:00.000Z,28.0997,-80.6356,23.9,18.3,40,11,,10+,30.08,,,,TRUE,,,,,,,SCT,2600,SCT,3200,,,,,VFR,,,,,,,,,,,,SPECI,7
"SPECI KBKF 280137Z 11006KT 10SM FEW006 SCT024 OVC033 09/04 A2991 RMK AO2A SLP108",KBKF,2026-04-28T01:37:00.000Z,39.7130,-104.7580,9,4,110,6,,10+,29.91,1010.8,,,TRUE,,,,,,,FEW,600,SCT,2400,OVC,3300,,,VFR,,,,,,,,,,,,SPECI,1703
"SPECI KGRI 280137Z AUTO 33016G20KT 10SM OVC029 08/02 A2997 RMK AO2 T00780022",KGRI,2026-04-28T01:37:00.000Z,40.9615,-98.3130,7.8,2.2,330,16,20,10+,29.97,,,TRUE,TRUE,,,,,,,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,SPECI,562
"SPECI UUEE 280137Z 27009MPS 1100 0900SW R24L/1200D R24C/1100D +SN OVC008 M00/M01 Q0994 R24L/590340 R24C/590340 NOSIG",UUEE,2026-04-28T01:37:00.000Z,55.9730,37.4150,0,-1,270,17,,0.68,29.35,,,,,,TRUE,,,,+SN,OVC,800,,,,,,,LIFR,,,,,,,,,,,,SPECI,186
